"Title","Phonics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","Boys","!","%","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","Boys","71","%","295"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","Boys","!","%","x"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","Boys","77","%","48"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","Boys","!","%","x"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","Boys","!","%","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","Boys","!","%","4"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","Boys","80","%","25"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","Boys","!","%","21"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","Boys","50","%","6"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","Boys","!","%","3"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","Boys","N/A","%","0"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","Boys","!","%","0"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","Boys","74","%","50"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","Boys","!","%","!"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","Boys","!","%","!"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","Boys","70","%","311"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","Boys","70","%","40"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","Boys","100","%","8"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","Boys","57","%","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","Boys","82","%","45"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","Boys","74","%","46"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","Boys","!","%","*"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","Boys","76","%","38"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","Boys","83","%","18"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","Boys","!","%","!"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","Boys","!","%","x"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","Boys","N/A","%","0"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","Boys","82","%","57"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Boys","!","%","3"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","Boys","N/A","%","0"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","Boys","68","%","19"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","Boys","73","%","15"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","Boys","81","%","16"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","Boys","!","%","!"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Boys","100","%","26"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","Boys","82","%","34"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","Boys","81","%","268"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","Boys","80","%","294"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","Boys","79","%","968"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","Boys","!","%","x"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","Boys","79","%","991"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","Boys","74","%","152"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","Boys","82","%","87"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","Boys","77","%","207"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","Boys","85","%","179"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","Boys","81","%","95"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","Boys","78","%","32"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Boys","68","%","40"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","Boys","79","%","224"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","Boys","!","%","x"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","Boys","!","%","x"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","Boys","75","%","12"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","Boys","71","%","48"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","Boys","81","%","21"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","Boys","93","%","44"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","Boys","75","%","340"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","Boys","!","%","x"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Boys","!","%","10"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Boys","80","%","20"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Boys","!","%","7"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Boys","63","%","27"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Boys","!","%","x"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Boys","100","%","3"
