"Title","Police workforce"
"Location","England and Wales"
"Time period","2007 to 2016"
"Data source","Home Office"
"Data source link","https://www.gov.uk/government/statistics/police-workforce-england-and-wales-31-march-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-02-28"
"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Gender","Gender_type","Rank","Rank_type","Geography","Geography_type","FTE","Headcount","Population by ethnicity, gender, and PFA (based on 2011 Census)","Rate per 100,000 population by ethnicity, gender, and PFA (Based on FTE except Special Constables)","Proportion of workforce of this ethnicity in this aggregated rank, in this year, and this PFA (excludes unreported)","Proportion of population of this ethnicity in this PFA (based on 2011 Census)"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Essex","Police Force Area","0","8","27,635","28.95","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Gloucestershire","Police Force Area","0","0","8,661","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Greater Manchester","Police Force Area","0","17","60,710","28","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Gwent","Police Force Area","0","1","5,547","18.03","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Hampshire","Police Force Area","0","4","30,905","12.94","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Hertfordshire","Police Force Area","0","8","27,497","29.09","3%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Humberside","Police Force Area","0","5","8,185","61.09","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Kent","Police Force Area","0","0","27,283","0","0%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Lancashire","Police Force Area","0","9","16,300","55.21","2%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Leicestershire","Police Force Area","0","4","20,520","19.49","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Lincolnshire","Police Force Area","0","0","6,190","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","London, City of","Police Force Area","0","1","N/A","N/A","2%","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Merseyside","Police Force Area","0","5","20,954","23.86","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Metropolitan Police","Police Force Area","0","180","404,990","44.45","5%","5%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Norfolk","Police Force Area","0","1","10,027","9.97","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","North Wales","Police Force Area","0","0","4,950","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","North Yorkshire","Police Force Area","0","0","7,456","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Northamptonshire","Police Force Area","0","5","14,182","35.26","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Northumbria","Police Force Area","0","0","12,447","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Nottinghamshire","Police Force Area","0","4","30,981","12.91","2%","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","South Wales","Police Force Area","0","2","17,762","11.26","3%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","South Yorkshire","Police Force Area","0","9","20,791","43.29","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Staffordshire","Police Force Area","0","5","14,095","35.47","2%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Suffolk","Police Force Area","0","2","12,472","16.04","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Surrey","Police Force Area","0","1","23,554","4.25","1%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Sussex","Police Force Area","0","6","30,036","19.98","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Thames Valley","Police Force Area","0","9","55,986","16.08","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Warwickshire","Police Force Area","0","3","7,949","37.74","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","West Mercia","Police Force Area","0","4","13,466","29.7","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","West Midlands","Police Force Area","0","6","96,204","6.24","2%","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","West Yorkshire","Police Force Area","0","14","48,126","29.09","2%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Wiltshire","Police Force Area","0","1","9,794","10.21","1%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","All - including BTP","Police Force Area","12","12","1,224,400","0.98","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Avon & Somerset","Police Force Area","0","0","28,277","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Bedfordshire","Police Force Area","0","0","18,456","0","N/A","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","British Transport Police","Police Force Area","0","0","N/A","N/A","N/A","N/A"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Cambridgeshire","Police Force Area","0","0","16,029","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Cheshire","Police Force Area","0","0","10,423","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Cleveland","Police Force Area","0","0","5,762","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Cumbria","Police Force Area","0","0","2,504","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Derbyshire","Police Force Area","0","0","14,351","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Devon & Cornwall","Police Force Area","0","0","15,645","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Dorset","Police Force Area","0","0","9,507","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Durham","Police Force Area","1","1","4,240","23.58","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Dyfed-Powys","Police Force Area","0","0","3,262","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Essex","Police Force Area","0","0","27,635","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Gloucestershire","Police Force Area","0","0","8,661","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Greater Manchester","Police Force Area","1","1","60,710","1.65","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Gwent","Police Force Area","0","0","5,547","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Hampshire","Police Force Area","1","1","30,905","3.24","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Hertfordshire","Police Force Area","0","0","27,497","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Humberside","Police Force Area","0","0","8,185","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Kent","Police Force Area","0","0","27,283","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Lancashire","Police Force Area","0","0","16,300","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Leicestershire","Police Force Area","0","0","20,520","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Lincolnshire","Police Force Area","0","0","6,190","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","London, City of","Police Force Area","0","0","N/A","N/A","N/A","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Merseyside","Police Force Area","1","1","20,954","4.77","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Metropolitan Police","Police Force Area","4","4","404,990","0.99","N/A","5%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Norfolk","Police Force Area","0","0","10,027","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","North Wales","Police Force Area","0","0","4,950","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","North Yorkshire","Police Force Area","1","1","7,456","13.41","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Northamptonshire","Police Force Area","0","0","14,182","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Northumbria","Police Force Area","0","0","12,447","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Nottinghamshire","Police Force Area","0","0","30,981","0","N/A","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","South Wales","Police Force Area","0","0","17,762","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","South Yorkshire","Police Force Area","0","0","20,791","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Staffordshire","Police Force Area","0","0","14,095","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Suffolk","Police Force Area","0","0","12,472","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Surrey","Police Force Area","1","1","23,554","4.25","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Sussex","Police Force Area","0","0","30,036","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Thames Valley","Police Force Area","0","0","55,986","0","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Warwickshire","Police Force Area","0","0","7,949","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","West Mercia","Police Force Area","0","0","13,466","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","West Midlands","Police Force Area","0","0","96,204","0","N/A","4%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","West Yorkshire","Police Force Area","2","2","48,126","4.16","N/A","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Wiltshire","Police Force Area","0","0","9,794","0","N/A","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","All - including BTP","Police Force Area","0","0","1,224,400","0","0%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Avon & Somerset","Police Force Area","0","0","28,277","0","0%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Bedfordshire","Police Force Area","0","0","18,456","0","0%","3%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","British Transport Police","Police Force Area","0","0","N/A","N/A","0%","N/A"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Cambridgeshire","Police Force Area","0","0","16,029","0","0%","2%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Cheshire","Police Force Area","0","0","10,423","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Cleveland","Police Force Area","0","0","5,762","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Cumbria","Police Force Area","0","0","2,504","0","0%","1%"
"Rate per population","2015","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Derbyshire","Police Force Area","0","0","14,351","0","0%","1%"
