"Title","Pupil progress (‘Progress 8’) between ages 11 and 16 (key stage 2 to key stage 4)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","-"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Admission Basis","Type of School","SEN","Religious character","Value","Denominator","Lower confidence interval","Upper confidence interval"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","0.87","217","0.73","1.02"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","-0.35","31777","-0.36","-0.34"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","-0.22","1747","-0.27","-0.17"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","0.12","3520","0.09","0.16"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","0.1","2729","0.06","0.14"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","0.77","129","0.58","0.95"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","-0.12","30381","-0.14","-0.11"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","0.05","1706","0","0.1"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","0.42","2974","0.38","0.45"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","0.41","2399","0.37","0.45"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","1.03","88","0.81","1.25"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","-0.14","79406","-0.15","-0.14"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","-0.26","40996","-0.27","-0.25"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","Sponsored academies","All state-funded schools","All state-funded schools","-0.03","38410","-0.04","-0.02"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.81","7644","-1.83","-1.78"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.79","363","-1.9","-1.68"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.53","627","-1.61","-1.45"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.66","458","-1.76","-1.57"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.46","18","-1.95","-0.97"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.85","5602","-1.88","-1.83"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.82","271","-1.95","-1.69"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.52","415","-1.62","-1.42"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.71","338","-1.82","-1.59"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.41","12","-2.01","-0.81"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.68","2042","-1.73","-1.64"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.68","92","-1.9","-1.47"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.55","212","-1.69","-1.4"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.55","120","-1.74","-1.36"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.56","6","-2.41","-0.71"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.78","9304","-1.8","-1.76"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.82","6774","-1.85","-1.8"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","State-funded special schools","All state-funded schools","All state-funded schools","-1.67","2530","-1.71","-1.63"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","Studio schools","All state-funded schools","All state-funded schools","-0.9","885","-0.97","-0.83"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","Studio schools","All state-funded schools","All state-funded schools","-0.96","44","-1.27","-0.65"
