"Title"," EBacc achievement by ethnicity, gender and area"
"Location","England"
"Time period","2015 to 2016"
"Data source","Revised GCSE and equivalent results in England: 2015 to 2016"
"Source","https://ethnicity-facts-and-figures.herokuapp.com"

"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator","Lower confidence interval","Upper confidence interval","Notes","Boys-Value","Boys-Denominator","Notes","Girls-Value","Girls-Denominator","Notes"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Northumberland","Local Authority","E06000057","All pupils","All pupils","x","x","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Redcar and Cleveland","Local Authority","E06000003","All pupils","All pupils","x","3","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","South Tyneside","Local Authority","E08000023","All pupils","All pupils","x","8","NA","NA","Suppressed","x","3","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Stockton-on-Tees","Local Authority","E06000004","All pupils","All pupils","x","x","NA","NA","Suppressed","38","8","","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Sunderland","Local Authority","E08000024","All pupils","All pupils","38","16","NA","NA","","x","5","Suppressed","x","11","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Blackburn with Darwen","Local Authority","E06000008","All pupils","All pupils","x","15","NA","NA","Suppressed","x","11","Suppressed","x","4","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Blackpool","Local Authority","E06000009","All pupils","All pupils","x","9","NA","NA","Suppressed","x","4","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Bolton","Local Authority","E08000001","All pupils","All pupils","13","124","NA","NA","","12","59","","14","65",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Bury","Local Authority","E08000002","All pupils","All pupils","25","36","NA","NA","","x","20","Suppressed","x","16","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Cheshire East","Local Authority","E06000049","All pupils","All pupils","x","13","NA","NA","Suppressed","x","8","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Cheshire West and Chester","Local Authority","E06000050","All pupils","All pupils","x","12","NA","NA","Suppressed","x","7","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Cumbria","Local Authority","E10000006","All pupils","All pupils","23","13","NA","NA","","x","8","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Halton","Local Authority","E06000006","All pupils","All pupils","x","x","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Knowsley","Local Authority","E08000011","All pupils","All pupils","x","x","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Lancashire","Local Authority","E10000017","All pupils","All pupils","21","38","NA","NA","","24","21","","18","17",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Liverpool","Local Authority","E08000012","All pupils","All pupils","20","137","NA","NA","","21","68","","20","69",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Manchester","Local Authority","E08000003","All pupils","All pupils","16","741","NA","NA","","10","386","","23","355",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Oldham","Local Authority","E08000004","All pupils","All pupils","6","47","NA","NA","","x","28","Suppressed","x","19","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Rochdale","Local Authority","E08000005","All pupils","All pupils","29","63","NA","NA","","21","34","","38","29",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Salford","Local Authority","E08000006","All pupils","All pupils","23","78","NA","NA","","24","37","","22","41",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Sefton","Local Authority","E08000014","All pupils","All pupils","33","15","NA","NA","","x","8","Suppressed","x","7","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","St. Helens","Local Authority","E08000013","All pupils","All pupils","x","8","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Stockport","Local Authority","E08000007","All pupils","All pupils","33","21","NA","NA","","29","14","","43","7",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Tameside","Local Authority","E08000008","All pupils","All pupils","17","35","NA","NA","","x","17","Suppressed","x","18","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Trafford","Local Authority","E08000009","All pupils","All pupils","24","75","NA","NA","","17","36","","31","39",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Warrington","Local Authority","E06000007","All pupils","All pupils","x","14","NA","NA","Suppressed","x","4","Suppressed","x","10","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Wigan","Local Authority","E08000010","All pupils","All pupils","56","16","NA","NA","","x","7","Suppressed","x","9","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Wirral","Local Authority","E08000015","All pupils","All pupils","50","8","NA","NA","","x","5","Suppressed","x","3","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Barnsley","Local Authority","E08000016","All pupils","All pupils","20","15","NA","NA","","x","7","Suppressed","x","8","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Bradford","Local Authority","E08000032","All pupils","All pupils","12","81","NA","NA","","x","39","Suppressed","x","42","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Calderdale","Local Authority","E08000033","All pupils","All pupils","35","20","NA","NA","","25","12","","50","8",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Doncaster","Local Authority","E08000017","All pupils","All pupils","23","35","NA","NA","","24","17","","22","18",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","East Riding of Yorkshire","Local Authority","E06000011","All pupils","All pupils","x","x","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Kingston upon Hull, City of","Local Authority","E06000010","All pupils","All pupils","22","23","NA","NA","","x","10","Suppressed","x","13","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Kirklees","Local Authority","E08000034","All pupils","All pupils","15","85","NA","NA","","7","42","","23","43",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Leeds","Local Authority","E08000035","All pupils","All pupils","18","440","NA","NA","","13","220","","22","220",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","North East Lincolnshire","Local Authority","E06000012","All pupils","All pupils","x","x","NA","NA","Suppressed","x","3","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","North Lincolnshire","Local Authority","E06000013","All pupils","All pupils","27","11","NA","NA","","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","North Yorkshire","Local Authority","E10000023","All pupils","All pupils","28","18","NA","NA","","x","10","Suppressed","x","8","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Rotherham","Local Authority","E08000018","All pupils","All pupils","26","38","NA","NA","","20","20","","33","18",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Sheffield","Local Authority","E08000019","All pupils","All pupils","18","260","NA","NA","","13","139","","24","121",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Wakefield","Local Authority","E08000036","All pupils","All pupils","11","38","NA","NA","","x","25","Suppressed","x","13","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","York","Local Authority","E06000014","All pupils","All pupils","x","9","NA","NA","Suppressed","x","3","Suppressed","x","6","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Derby","Local Authority","E06000015","All pupils","All pupils","6","85","NA","NA","","x","34","Suppressed","x","51","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Derbyshire","Local Authority","E10000007","All pupils","All pupils","x","19","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Leicester","Local Authority","E06000016","All pupils","All pupils","16","345","NA","NA","","11","171","","21","174",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Leicestershire","Local Authority","E10000018","All pupils","All pupils","14","43","NA","NA","","x","26","Suppressed","x","17","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Lincolnshire","Local Authority","E10000019","All pupils","All pupils","29","34","NA","NA","","17","18","","44","16",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Northamptonshire","Local Authority","E10000021","All pupils","All pupils","22","282","NA","NA","","11","140","","32","142",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Nottingham","Local Authority","E06000018","All pupils","All pupils","14","248","NA","NA","","7","122","","21","126",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Nottinghamshire","Local Authority","E10000024","All pupils","All pupils","32","78","NA","NA","","20","35","","42","43",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Black","5+1","Rutland","Local Authority","E06000017","All pupils","All pupils","x","3","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
