"Title","Mathematics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-04"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Islington","E09000019","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","229"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Kensington and Chelsea","E09000020","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","112"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Lambeth","E09000022","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","653"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Lewisham","E09000023","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","668"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Newham","E09000025","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","73","%","525"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Southwark","E09000028","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","764"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Tower Hamlets","E09000030","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","182"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Wandsworth","E09000032","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","294"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Westminster","E09000033","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","80","%","125"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Barking and Dagenham","E09000002","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","75","%","541"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Barnet","E09000003","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","228"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Bexley","E09000004","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","88","%","282"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Brent","E09000005","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","440"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Bromley","E09000006","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","78","%","185"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Croydon","E09000008","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","597"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Ealing","E09000009","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","315"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Enfield","E09000010","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","576"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Greenwich","E09000011","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","83","%","568"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Harrow","E09000015","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","137"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Havering","E09000016","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","203"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hillingdon","E09000017","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","226"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hounslow","E09000018","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","199"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Kingston upon Thames","E09000021","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","30"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Merton","E09000024","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","140"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Redbridge","E09000026","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","231"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Richmond upon Thames","E09000027","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","79","%","34"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Sutton","E09000029","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","86"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","334"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","19"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","30"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","67"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","15"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","92"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","77","%","211"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","79","%","84"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","267"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","101"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","53"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","98"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","97"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","45"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","80","%","98"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","68"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","76","%","29"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","270"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","43","%","7"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","43"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
