"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Income","Geography_code","Geography_name","Geography_type","Age","Value","Numerator","Population estimate"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000006 ","South Buckinghamshire","Local Authority","All Age Groups","11.9","15","15.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000007 ","Wycombe","Local Authority","All Age Groups","21.9","133","17.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000008 ","Cambridge","Local Authority","All Age Groups","15.2","115","17.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000009 ","East Cambridgeshire","Local Authority","All Age Groups","4.5","19","3.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000010 ","Fenland","Local Authority","All Age Groups","3.7","20","2.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000011 ","Huntingdonshire","Local Authority","All Age Groups","5.7","37","4.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000012 ","South Cambridgeshire","Local Authority","All Age Groups","6.9","41","6.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000026 ","Allerdale","Local Authority","All Age Groups","0.9","9","1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000027 ","Barrow-in-Furness","Local Authority","All Age Groups","!","!","1.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000028 ","Carlisle","Local Authority","All Age Groups","1.2","12","1.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000029 ","Copeland","Local Authority","All Age Groups","1.5","9","1.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000030 ","Eden","Local Authority","All Age Groups","1.9","6","1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000031 ","South Lakeland","Local Authority","All Age Groups","2.6","12","1.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000032 ","Amber Valley","Local Authority","All Age Groups","2.6","17","1.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000033 ","Bolsover","Local Authority","All Age Groups","2.7","13","1.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000034 ","Chesterfield","Local Authority","All Age Groups","3.4","39","3.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000035 ","Derbyshire Dales","Local Authority","All Age Groups","3.7","15","1.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000036 ","Erewash","Local Authority","All Age Groups","2.5","12","2.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000037 ","High Peak","Local Authority","All Age Groups","1.8","8","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000038 ","North East Derbyshire","Local Authority","All Age Groups","1.6","12","1.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000039 ","South Derbyshire","Local Authority","All Age Groups","6","32","4.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000040 ","East Devon","Local Authority","All Age Groups","2.4","11","1.5"
