"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","77","%","543"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","76","%","89"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","75","%","353"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","88","%","72"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","86","%","457"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","83","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","86","%","1261"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","94","%","334"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","84","%","1975"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","77","%","381"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","86","%","176"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","88","%","138"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","87","%","103"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","79","%","327"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","87","%","172"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","78","%","845"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","83","%","326"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","83","%","851"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","86","%","200"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","85","%","285"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","85","%","207"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","81","%","1952"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","77","%","181"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","82","%","979"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","87","%","560"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","81","%","663"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","78","%","1129"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","94","%","141"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","81","%","475"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","80","%","203"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","83","%","864"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","80","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","81","%","2033"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","85","%","157"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","79","%","145"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","88","%","255"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","75","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","88","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","67","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","76","%","336"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","73","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","93","%","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","82","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","82","%","107"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","!","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","72","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","69","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","91","%","56"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","70","%","296"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","82","%","168"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","85","%","372"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","72","%","195"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","71","%","290"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","83","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","82","%","78"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","80","%","90"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","73","%","895"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","74","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","81","%","793"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","73","%","37"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","89","%","35"
