"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","74","%","5255"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","77","%","5828"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","78","%","1919"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","70","%","8667"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","74","%","3775"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","77","%","2984"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","79","%","1850"
"Percentage of pupils reaching the key stage 2 expected standard in writing","All","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","75","%","6017"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","81","%","81"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","73","%","503"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","85","%","991"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","85","%","132"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","72","%","316"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","71","%","1351"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","72","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","89","%","369"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","90","%","113"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","88","%","109"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","84","%","94"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","95","%","58"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","79","%","246"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","77","%","570"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","79","%","392"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","80","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","84","%","551"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","77","%","546"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","82","%","1733"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","86","%","2010"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","83","%","225"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","80","%","1145"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","87","%","129"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","78","%","334"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","83","%","721"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","83","%","168"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","86","%","1005"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","84","%","2009"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","88","%","226"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","76","%","273"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","88","%","183"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","90","%","198"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","84","%","601"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","87","%","143"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","89","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","83","%","479"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","84","%","413"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","84","%","2067"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","84","%","855"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","86","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","88","%","388"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","78","%","1072"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","88","%","1289"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","85","%","951"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","83","%","169"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","91","%","277"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","89","%","167"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","84","%","424"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","94","%","340"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","78","%","76"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","81","%","31"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","80","%","378"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","82","%","22"
