"Title","Reading attainments for children aged 7 to 11 (key stage 2)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","12/01/2017 (revised)"
"Measure","Year","Year_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Brent","E09000005","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","935"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Bromley","E09000006","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","352"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Croydon","E09000008","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","1,291"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Ealing","E09000009","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","698"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Enfield","E09000010","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","56","%","1,040"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Greenwich","E09000011","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","1,054"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Harrow","E09000015","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","330"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Havering","E09000016","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","307"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Hillingdon","E09000017","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","372"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Hounslow","E09000018","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63","%","334"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Kingston upon Thames","E09000021","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","62","%","52"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Merton","E09000024","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","348"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Redbridge","E09000026","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","59","%","497"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Richmond upon Thames","E09000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","59","%","69"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Sutton","E09000029","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","155"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Waltham Forest","E09000031","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","640"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Bracknell Forest","E06000036","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","49","%","37"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Brighton and Hove","E06000043","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","52","%","63"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Buckinghamshire","E10000002","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","141"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","East Sussex","E10000011","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","36"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Hampshire","E10000014","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","152"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Isle of Wight","E06000046","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","0"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Kent","E10000016","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","359"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Medway","E06000035","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","154"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Milton Keynes","E06000042","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","453"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Oxfordshire","E10000025","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","52","%","151"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Portsmouth","E06000044","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","59","%","64"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Reading","E06000038","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","58","%","135"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Slough","E06000039","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","59","%","208"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Southampton","E06000045","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","63"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Surrey","E10000030","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","158"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","West Berkshire","E06000037","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68","%","19"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","West Sussex","E10000032","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","55","%","132"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","15"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Wokingham","E06000041","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","45"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Bath and North East Somerset","E06000022","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57","%","14"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Bournemouth","E06000028","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","14"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Bristol, City of","E06000023","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","52","%","477"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Cornwall","E06000052","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57","%","7"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Devon","E10000008","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","50","%","18"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Dorset","E10000009","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","6"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Gloucestershire","E10000013","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57","%","79"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Isles of Scilly","E06000053","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","0"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","North Somerset","E06000024","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","7"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Plymouth","E06000026","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","15"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Poole","E06000029","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","4"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Somerset","E10000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","58","%","12"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","South Gloucestershire","E06000025","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","36"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Swindon","E06000030","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75","%","69"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Torbay","E06000027","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South West","Wiltshire","E06000054","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","43","%","49"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","County Durham","E06000047","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81","%","16"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Darlington","E06000005","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Gateshead","E08000037","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","4"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Hartlepool","E06000001","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","50","%","6"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Middlesbrough","E06000002","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60","%","15"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","North Tyneside","E08000022","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","7"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Northumberland","E06000057","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","4"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Redcar and Cleveland","E06000003","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","4"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","South Tyneside","E08000023","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","0"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Stockton-on-Tees","E06000004","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","8"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","North East","Sunderland","E08000024","Chinese","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","43","%","7"
