"Title","Reading, writing and maths attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","72","%","173"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","75","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","66","%","678"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","55","%","208"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","56","%","399"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","64","%","1258"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","54","%","436"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","57","%","5646"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","60","%","123"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","72","%","294"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","65","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","65","%","770"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","75","%","324"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","61","%","368"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","58","%","855"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","73","%","86"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","51","%","108"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","70","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","69","%","77"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","48","%","168"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","62","%","258"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","55","%","1437"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","53","%","1017"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","53","%","439"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","59","%","3302"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","64","%","680"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","79","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","60","%","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","73","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","73","%","357"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","37","%","82"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","44","%","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","47","%","118"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","61","%","553"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","62","%","65"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","65","%","444"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","76","%","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","55","%","358"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","61","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","53","%","100"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","62","%","91"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","51","%","445"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","66","%","29"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","59","%","390"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","58","%","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","60","%","472"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","53","%","130"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","53","%","97"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","56","%","959"
