"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","83","","327"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","80","","381"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","90","","560"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","85","","285"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","86","","864"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","86","","851"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","88","","1261"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","81","","336"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","88","","107"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","76","","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","88","","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","86","","56"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","!","","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","77","","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","82","","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","76","","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","85","","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","80","","115"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","78","","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","82","","68"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","73","","692"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","86","","372"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","74","","1493"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","78","","37"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","78","","895"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","76","","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","83","","793"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","94","","54"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","73","","1095"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","90","","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","78","","37"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","84","","90"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","86","","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","80","","195"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","77","","1296"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","85","","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","85","","78"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","83","","290"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","80","","168"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","76","","296"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","78","","41"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","85","","126"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","70","","386"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","79","","80"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","86","","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","84","","888"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","88","","597"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","56","","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","85","","393"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","79","","889"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","76","","386"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","76","","271"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","76","","84"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","82","","44"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","89","","370"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","73","","178"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","92","","240"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","81","","74"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","83","","681"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","82","","299"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","76","","37"
