"Title","Writing attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","12/1/17"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Brent","E09000005","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","440"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Bromley","E09000006","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","185"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Croydon","E09000008","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","597"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Ealing","E09000009","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","315"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Enfield","E09000010","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","576"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Greenwich","E09000011","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","76","%","568"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Harrow","E09000015","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","137"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Havering","E09000016","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","203"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hillingdon","E09000017","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","226"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hounslow","E09000018","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","199"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Kingston upon Thames","E09000021","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","30"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Merton","E09000024","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","140"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Redbridge","E09000026","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","231"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Richmond upon Thames","E09000027","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","34"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Sutton","E09000029","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","86"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","334"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","19"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","47","%","30"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","67"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","15"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","92"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","211"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","81","%","84"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","267"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","101"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","53"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","98"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","97"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","45"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","98"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","46","%","68"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","69","%","29"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","45","%","270"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","43"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","30"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","55"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","0"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","Black","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","49"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","17"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","3"
